id,name,album_id,album_name,artists,duration_ms,popularity
2rB9VswYbkbRgIvRTAVCgd,Monster,1ZMxecKuWlQx8XLWhfFgMP,Monster,"{'3PXxLuFWYloysK2URVqZzu': ""Sinner's Heist"", '3SFVIUlipGj3RpWCKe9s73': 'Lox Chatterbox'}",221793,49
0oks4FnzhNp5QPTZtoet7c,Giorgio by Moroder,4m2880jivSbbyEGAKfITCa,Random Access Memories,{'4tZwfgrHOc3mvqYlEYSvVi': 'Daft Punk'},544626,61
3DMHprSdk9uIuhmjz0kszJ,Numb & Getting Colder (feat. Kučka),4NZWRpoMuXaHU7csTjWdB5,Skin,{'6nxWCVXbOlEVRexSbLsTer': 'Flume'},308007,42
7t1Rs2Gnamco3SC42wpDc5,History - Robotaki Remix,2ELsfe1NqptcJWfXsY3YKY,Time Travel Remixes,"{'1Bo8Afb2Qbjs4x6kJHyjle': 'Gigamesh', '5ar4zFgUQG1RsH8nhmjOeM': 'Robotaki'}",227478,11
00oju5ddIM8KQDeZECbLBM,In Return,3FW3Jl5Y9Hd7tzMm2iEZDr,Still Waters,{'0iui2Be5CP8EWxvHYsVspL': 'Breakbot'},200373,36
01wpPOPqQ3XyS6hBN00HfK,In the Morning,6Xhb46t8f3z8FkuXQAj4UV,GENERATIONWHY,{'28j8lBWDdDSHSSt5oPlsX2': 'ZHU'},246495,57
2qpqw7z7fJIQIQQlUdmf82,Right Now (feat. Njomza and Alex & Alex),3dxuRs9OPPCP272x2RfJC9,Right Now (feat. Njomza and Alex & Alex),"{'1Vxf1UfzcxqzqItoOA0DDT': 'Vindata', '17nGJIeDE9Kilpopmt0mfT': 'Alex e Alex', '3zOUpziwcfY2bCh4VyJ4Am': 'Njomza'}",200156,32
0nD2HHezOd08mhvmgnjh3I,Intoxicate,1TQMO6LUxpfQRZzm49lBA7,Intoxicate,{'28j8lBWDdDSHSSt5oPlsX2': 'ZHU'},294915,43
28FOofHvKgLp5bng45jzVY,Hilo,1E8JEbr8Bc0cbkouFEmd11,Hilo,"{'4E69riquObrTmBTVuF1b7B': 'graves', '4m1yRHUMhvB8gKAJTjK4kO': 'Boombox Cartel'}",262866,41
2cY7TyNIfibiMIK7jFgDxL,Fight and Fuck,3rl01S1WISNMNqvmXGOYqq,Bop 3: The Girl Who Cried Purple,{'5QatamYwvUTOmMHW6WA0AG': 'Terror Jr'},197476,32
0vPytS8TMGZhqEbgLDbmZz,Dreamlove (feat. Lavin & Christopher Blake),3yYAMKFU0308lehl3aAfD5,Dreamlove (feat. Lavin & Christopher Blake),"{'6fo5oVcHDVUwQWbL9SLEck': 'Soco', '5EItlcqDuWBook5YJM5NZS': 'Caden Jester', '4ItQg5jxEnZ3h0IwyqGRlq': 'Lavin', '2H8qu76zFECGz6QxPrCs6n': 'Christopher Blake'}",233454,25
1qggPWYf4aNcvpvLMov6kk,Doing This My Own Way,5tLpryVSOoDZRcLahwIs47,Doing This My Own Way,"{'6VQuoQ4h5l9ChWw0RFNnyu': 'Majestic Minds', '27TzSz51sIBH2hQxoAYEQ7': 'Haides', '3yMpE0UbL30ablXv6XbdGm': 'Marlie'}",187118,4
4ayFDlAZCqc74jnuCrH2eC,Oxygen,0cVsuKo162K4BTf3iiWB9r,Oxygen,"{'6VQuoQ4h5l9ChWw0RFNnyu': 'Majestic Minds', '27TzSz51sIBH2hQxoAYEQ7': 'Haides', '3yMpE0UbL30ablXv6XbdGm': 'Marlie'}",172186,16
0iex8CRAfKNIGMIxtz20bq,Arrows,0zzetjBCgwYJyIyksv0hCQ,Gemini- EP,"{'4AA8eXtzqh5ykxtafLaPOi': 'What So Not', '5R3Hr2cnCCjt220Jmt2xLf': 'Dillon Francis', '6MzxeKydmXufvX7HYPknFW': 'Dawn Golden'}",266666,44
6mdSUR1YTgIe9k50sY2pcK,Tessellating,3fWwRkLmlU0TFs0jSjSyHH,Tessellating,"{'4899wIU2stpjOmoq2mgyeW': 'MUTO', '1qJISMAbpqQqGMP0OnHF5D': 'Oliver Dibley'}",228739,43
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,4PgleR09JVnm3zY1fW3XBA,24K Magic,{'0du5cEVh5yTK9QJze8zA0C': 'Bruno Mars'},206693,81
3VvHDklmRhNUamdXbrrqhF,Peach Tea,1XDja1t5VZR4B8hGKSnEGs,Peach Tea,"{'4eSmFyK9qaLBUuDpFfli0X': 'Yugi Boi', '4S3cwLP8haGAdlqyza3GZ3': 'Otxhello', '1ZShGZFqI0vv1dXum6C72j': 'Ox The Moron'}",197317,22
5E5EesEPuWOnChiTwqBSRT,Callin',0CjfGX4iTjQs9gCAJYMPeP,Callin',"{'4eSmFyK9qaLBUuDpFfli0X': 'Yugi Boi', '746nA9NSKsqBDRk343UtkE': 'chromonicci', '0uftjCCqMkoO1bbqmjk8Qj': 'Oxthemoron'}",172235,10
5NzxcQHo2Eq02jB3WB0N50,LIE (feat. Jerm),72QrPCGdsW94gJZvQY8ZFV,TESTIFY,"{'2x7EATekOPhFGRx3syMGEC': 'The Knocks', '6lmtDseH4SMF6qrB1BhqT2': 'Jerm'}",189489,28
1rQ18sYDwDeeR4YCXsUHF2,Any Longer (feat. Q'aila),1msdS270ysVQ2JjfsXXq25,Any Longer / Hit Rewind (feat. Q'aila),"{'40WIa01eubnEVkxUHeDZyF': 'Au5', '5NbLht1MNVM19gY3OIBDwK': ""Q'Aila""}",291310,44
3xW0e3JrZqZeBMj19neKqg,You,2BNRyZOuZC2ME9xKClnE8A,You,"{'1YOw6jUy5uUo7rNMb2wj4Q': 'Nebbra', '3UTCjjwxYJioyA39EX6ciu': 'Mike Sabath'}",202960,30
1BPpgcOSd9nilaKM46f65G,All of the Lights,6a5GWg2pWLmCTOOgC7f9yZ,All of the Lights,"{'1XwAo9UCt90soyw5V7U6LV': 'Alexander Lewis', '5sKvgmG84C0bIMWeS2SRPr': 'Brasstracks'}",245434,36
3vj8h1Cbjq59DQ5OMYx6L6,Let You Go,0YNf0HYfN7sUtn1gqhP9uy,Let You Go,{'0QehxnZckus8HjzxCMnPGY': 'VIRTU'},219272,27
6KI9zC5H8TmMD2z836Bqjp,Love Is Alive (feat. Elohim) - Meaux Green x B-Sides Remix,0veJ44hugjYNglYR5RociA,Love Is Alive (feat. Elohim) [Remixes],"{'7wg1qvie3KqDNQbAkTdbX0': 'Louis The Child', '6wKxOKEA3K6R2UZ3COLXEY': 'Elohim', '7sYn5XcUkhiCbM9dJJiNJv': 'Meaux Green', '578rh4s6ZYNBBEhdly58XQ': 'B-Sides'}",193846,26
0W9HGC75wwxU4YweY045ln,So Good,7rNIvLwIpB2mwOzk20iqIl,RBB - The 5th Mini Album,{'1z4g3DjTBBZKhvAroFlhOM': 'Red Velvet'},206944,49
0Q0IVlqMV64kNLlwjPj0Hl,Killing Me Softly With His Song,18XFe4CPBgVezXkxZP6rTb,The Score (Expanded Edition),{'2WKdxPFRD7IqZvlIAvhMgY': 'Fugees'},298773,74
6AYrHFx4DQxdUQeSmAzNYr,Artifice,6xGF4UA9pQweZI5yUBFlRq,Tremors,{'6XZYAWJLL8UIbxAqjKj3cg': 'SOHN'},197977,44
5cfy4bfiSVPc0LSBn59A2G,Find A Way,10hjYUNj86ZKuhiCrDoEMl,Chillhop Essentials Fall 2016,{'5ZxXfZoIjzsLOzqKziXpUw': 'Cooper Albert'},180340,25
7dvg5YratVoM7s8LoZp26D,Tonight,1reeaOhbVGj0c5eTauCLMq,Tonight,"{'4aCkc4HrwC4Dopig7RELoH': 'Kidswaste', '4EukMPjtYsdi87lkU1hIxN': 'Manila Killa'}",206517,53
7lCxes2nCb6XNuyuZObdyI,Phenomenon,41qA5RBaS4Bfd7Lvrh1k8s,Stories to Tell,"{'1kwGj7uDO5WXVXtQLvGJr0': 'Just A Gent', '6P0c2mhxveUymt0TAmFV3w': 'Mitch Mulrooney'}",260090,40
4nxAZSsAGMlVzsBXPHsB6t,Parfume - Dosem Remix - Edit,5PNqUnTaHR8mhz6TU4NiX9,Parfume (The Remixes),"{'5CkVLGKUJkIc1pmSk10QP4': 'Eli & Fur', '0zmnkCTbAxYsZAMIqXEzfS': 'Dosem'}",265365,46
14LQikoZlT6J529n1WRcPX,Talk to Me,5MlRRPslqqgKgQKwFvD1Sk,Talk to Me,"{'0WwT0vsm5ijRE4e2jhUozN': 'Kraysh', '5XmuPCMjLwYLKWvOCyh6jK': 'Joyia'}",187802,32
159AnVj9IVGu4JmZT4ZuYe,Love is Over - (Tomggg Remix),36YYthhI1zCaomBb3j769k,TREKKIE TRAX THE BEST 2016-2017,"{'6sAONleCsmAyP87OHsVAPV': 'chelmico', '4IB2TdHMteDOTMAA1UbbcE': 'Tomggg'}",235826,44
5P3ZTqyQXNdTusjfb4KQ3J,Timeless,1dHkwzvY4F4DXOznl8568M,EP,{'6sAONleCsmAyP87OHsVAPV': 'chelmico'},179300,32
4MhP2sEfmrsxZnQEob1NdT,Those Who Know,0fxgKBBV8CakW0ZSgLaHd3,For Those Who Know (Deluxe),{'5sKvgmG84C0bIMWeS2SRPr': 'Brasstracks'},212889,33
0dbF6421u7fk6X7LUXZQtN,Lucid,4QWt4coy6eZwz0qC0GRuCM,Lucid - Single,{'2rBCSdoqQiAtqTxx67w78Z': 'Barrett Marshall'},294000,3
6SrKLkuqWyKxSxzvtRWvX5,Connect,6rAjiydvTHQAUpsuPSJROy,ClariS -Single Best 1st-,{'5htVtReJ3NAwcAdxdHpim3': 'ClariS'},270040,49
5cZoupMHyi9H9NDGSZnPtU,Hitorigoto,79UgEZdQY1mcCM44BAGAB4,Fairy Party,{'5htVtReJ3NAwcAdxdHpim3': 'ClariS'},232906,54
2DPDO5dkTKa5S5EiUqaiqx,Ethereal,1pvDI5eGOzgnaszIIeR67K,Ethereal,"{'4eu9GW8WwzF6n6fb34COES': 'Rvdical the Kid', '44drVL4jbdo6T6llD5cMgx': 'McClenney'}",186174,18
0xIiNbbNegF72oYNtkJ9sS,Nobody to Love,2zN5EUVUBfNFiEwb48vGfW,POWER,{'2vGaSKEDFsVPBgcnGxqlBN': 'Alex Newell'},205133,46
5aH36YVYQwJ5CIbZHbncAH,Never Wanted That,39v7BdIu7rVx4zWgnyazkg,Desire Path,"{'5TcPijsr7sstBFVAMNfdIm': 'Yeo', '3cmUhYaAl8ZVz3coS1T3VC': 'Asta'}",207925,25
0HqllOAngT7fF5vJVRkSg7,All over Again (feat. Tzar),5s4xdjn0lVzcxLCVJW6x6p,All over Again (feat. Tzar),"{'7lm68Uw3UZDD1vlAWpLeDL': 'Falcons', '6oMBHWDRue76zAGaT8Rxw0': 'Tzar'}",204797,24
5KkpSVa1x2xI9Jo70VAOw5,Memories,71JU3Fe8sHw1mjsZhbDtxm,Memories,{'7EQ6oxhAIyTCfzADuHTqp3': 'Billboard'},279560,32
4kOfxxnW1ukZdsNbCKY9br,What's Love Got to Do with It,5HmYiJnUkFuciiqRrAAv4o,What's Love Got to Do with It?,{'1zuJe6b1roixEKMOtyrEak': 'Tina Turner'},226880,67
0zYqFyhiTj419q56lNsjk0,Don't Know What To Do,7viSsSKXrDa95CtUcuc1Iv,KILL THIS LOVE,{'41MozSoPIsD1dJM0CLPjZF': 'BLACKPINK'},201081,68
2PeeENw4ONKpfxWSrJ67A2,Lovesong,36bkD1IoDWM5DIbgFR5okR,The Time Is Now!,{'3kHVioJpVxlazAAKQ64pC1': 'Yuna'},244200,24
3ErsOxqe2RmXkR65wkygDz,What's Love Got to Do with It - 2015 Remaster,7gVHUNPQr0AE2A0Yf5MjqR,Private Dancer (30th Anniversary Issue),{'1zuJe6b1roixEKMOtyrEak': 'Tina Turner'},230240,65
4z9WXbp9oQxnRtmBV8bh5X,I Wanna Dance With Somebody (Who Loves Me),36bkD1IoDWM5DIbgFR5okR,The Time Is Now!,{'1xHQO9GJIW9OXHxGBISYc5': 'Marian Hill'},221333,35
1MqBckcnN45W32KSSHnylW,Sometimes,0ChhDqqwkpYPaawxGwxkKW,Sometimes,"{'7uas0F5EhsZg6KDJ7yy7rW': 'DallasK', '5ChF3i92IPZHduM7jN3dpg': 'Nicky Romero', '6ioOEWNNGK40H8xrGj6XPW': 'XYLØ'}",182950,56
1FJ1FP8zRSzbi64SSYTLaz,Aramis - Eisbrecher Neuschnitt,4iw5wqkoYKArUuYD2Z9Bmc,Hope Is Here,{'4LtKoRSDo1uGlaGGEqsIhz': 'Lacrimas Profundere'},359173,11
0Rkb7zZQIT7k88HEXKStZ7,Because Of You,6rR67QpzmtwpmaxpgGVav3,Because Of You,"{'3VH7DkvWrs6jHZFrORa9tW': 'Kovan', '2dVIbEt8BdjznykrUuSCDc': 'Danyka Nadeau'}",190031,18
3J3kClnuI4TJnOzGCr1chE,Stranded,58OyQzLgz4Ya8szNpdfojy,Stranded,"{'1lc8mnyGrCLtPhCoWjRxjM': 'Flight Facilities', '5r5Va4lVQ1zjEfbJSrmCsS': 'Broods', '3ni9LX95aVQksOuoHFEbEx': 'Reggie Watts', '39kjdm4oUJo40vZgcetOGV': 'Saro'}",350306,36
2CBtDxdTSz3MP8yUnA4Xkh,I Got Time,6t5D6LEgHxqUVOxJItkzfb,All Your Fault: Pt. 2,{'64M6ah0SkkRsnPGtGiRAbb': 'Bebe Rexha'},230235,49
1hvHuq9c79smJTjP3ChabG,Endless,53BOKbiGY99GfwvQHvPkd2,Endless,{'3C1R0cMeIfSFxpAFxCh5yQ': 'Slow Hours'},234130,48
5cEZkBkieGKBN9IpxtWErh,Frozen in Time,3LDzqyzB9EefDRRlgVTq8R,Frozen in Time,{'13H2PbDHYtjo8v0R8HMAao': 'Summer Was Fun'},224470,19
5y4In7WNG50knStmctWMTB,My Dear,0XhTp7Sf29yLOQbCtIzpea,My Dear,{'13H2PbDHYtjo8v0R8HMAao': 'Summer Was Fun'},190500,42
76oe7TamIpP41P6xy57pYY,Run To You,7E4yNCJFQBoRqiDxX1TM92,Run To You,"{'13H2PbDHYtjo8v0R8HMAao': 'Summer Was Fun', '01ZrPdDeBtDUNfoAjgu0Ei': 'Merōn'}",220125,34
3FM0F9u4q6G4uGiu5pXIov,Prism,2A5ARFbK6JXLaPcchDuXU4,Prism,"{'13H2PbDHYtjo8v0R8HMAao': 'Summer Was Fun', '7ddnIV2r4SLjuwyGlgLIWt': 'Laura Brehm'}",214193,48
6hz9aBKgPEgqqhIEJNz3oZ,Kuzola - 20Syl Remix,1u5tVyHknrgMtdMW2i6TLG,Baia,"{'17MjqHVqjHRfIKAKen6o34': 'Pongo', '6mA4csYsYvf4Mq02PleZEV': '20syl'}",274507,36
0bxoiLuzBhL2B3ODrAU6cp,Voices,1o1xzDFARnFITN40px5GyS,Motifs - EP,"{'6mA4csYsYvf4Mq02PleZEV': '20syl', '6DAWpc35NCzRwRQKSYIaCP': 'Rita J'}",265461,50
3DjYU54tU6YCEy822r8TcY,Ongoing Thing,1o1xzDFARnFITN40px5GyS,Motifs - EP,"{'6mA4csYsYvf4Mq02PleZEV': '20syl', '72tRiBHei5G9M8it4h4sfC': 'Oddisee'}",238777,52
6t1PKSYCUDMZ4UYqqRpMpv,Snow Fire (fg. I),74g3si0kykPQYiagAIUyQn,Facing Giants,"{'1si6mnxJ6IpTOTW13ECa0o': 'AllttA', '6mA4csYsYvf4Mq02PleZEV': '20syl', '0r9XuUo5aHtAEZiWsOA0wT': 'Mr. J. Medeiros'}",263546,42
73oamquev2r1MMkSDEjKgQ,Disarm (fg. VI),74g3si0kykPQYiagAIUyQn,Facing Giants,"{'1si6mnxJ6IpTOTW13ECa0o': 'AllttA', '6mA4csYsYvf4Mq02PleZEV': '20syl', '0r9XuUo5aHtAEZiWsOA0wT': 'Mr. J. Medeiros'}",251320,45
3jqZSHN1Uj2vSP4HQtxfkH,Cloud Party,6BKefqfZSuExBkmQABTnfN,Arcane,{'4899wIU2stpjOmoq2mgyeW': 'MUTO'},183449,32
3fWznKsxphsqNQ8dfc5fgn,Love Is Alive (feat. Elohim) - Chet Porter Remix,0veJ44hugjYNglYR5RociA,Love Is Alive (feat. Elohim) [Remixes],"{'7wg1qvie3KqDNQbAkTdbX0': 'Louis The Child', '6wKxOKEA3K6R2UZ3COLXEY': 'Elohim', '1BjaGDkxwa2fb2pSCXlFXb': 'Chet Porter'}",200969,42
5byYwy9etDprBSSz0IqU9x,Roots,15LF2XANVOYyWG8Hv8TVNp,Stories,{'7yxpGyw5CZPsrTPpkERpc4': 'Refs'},165570,35
65flXM7XbfRCY2UdBf6UrW,Pain Goes Away,15LF2XANVOYyWG8Hv8TVNp,Stories,{'7yxpGyw5CZPsrTPpkERpc4': 'Refs'},208941,38
6E1ZonB1Fosz99Rg0tUBTi,Stories,15LF2XANVOYyWG8Hv8TVNp,Stories,{'7yxpGyw5CZPsrTPpkERpc4': 'Refs'},219475,57
4wE6Iw2dJU473dc8b5Rmmk,History (feat. Rich Brian) - Robotaki Remix,09uqjnxxTH3PSHCz2iNrSw,History (feat. Rich Brian) [Robotaki Remix],"{'1AhjOkOLkbHUfcHDSErXQs': '88rising', '2IDLDx25HU1nQMKde4n61a': 'Rich Brian', '5ar4zFgUQG1RsH8nhmjOeM': 'Robotaki'}",188000,27
6TodWdTSDfzwgYynTZSvJn,Midsummer Madness,6YFBWwUDdot8IjBZSYOacB,Head In The Clouds,"{'1AhjOkOLkbHUfcHDSErXQs': '88rising', '3MZsBdqDrRTJihTHQrO6Dq': 'Joji', '2IDLDx25HU1nQMKde4n61a': 'Rich Brian', '07ZhipyrvoyNoJejeyM0PQ': 'Higher Brothers', '2iB8eFB6flwQculkUrRssi': 'AUGUST 08'}",280841,75
3jVtllWS5CFFWLQng8sKsr,2 On (feat. ScHoolboy Q),6zXUDBGLbrB9Kgkw2Y3F7L,Aquarius,"{'0NIIxcxNHmOoyBx03SfTCD': 'Tinashe', '5IcR3N7QB1j6KBL8eImZ8m': 'ScHoolboy Q'}",227000,68
1uHACkBD8IHBmrkTrk6You,up in this (with Tinashe),1nXBX3wP3DQgwpqvVtJl8H,cybersex,"{'2cFrymmkijnjDg9SS92EPM': 'blackbear', '0NIIxcxNHmOoyBx03SfTCD': 'Tinashe'}",204278,56
3doVAxeH3SgWtlRMqR4eLi,No Drama (feat. Offset),0u3rjsCgagcSxHoRtXMKQo,Joyride,"{'0NIIxcxNHmOoyBx03SfTCD': 'Tinashe', '4DdkRBBYG6Yk9Ka8tdJ9BW': 'Offset'}",199626,54
7D8aQaRzoi9Qzz5yerVK5b,Throw A Fit,2kGxRa3ut2AMvo1fdoUeuK,Throw A Fit,{'0NIIxcxNHmOoyBx03SfTCD': 'Tinashe'},158757,65
1kXmApTm4wonqscYBoLwxj,All Hands on Deck,6zXUDBGLbrB9Kgkw2Y3F7L,Aquarius,{'0NIIxcxNHmOoyBx03SfTCD': 'Tinashe'},221040,55
5rX9fqEGsHnQeEEsc1Cc3J,All Hands On Deck REMIX (feat. Iggy Azalea),4lP8vfD5YomYnhEvavof6R,All Hands On Deck REMIX (feat. Iggy Azalea),"{'0NIIxcxNHmOoyBx03SfTCD': 'Tinashe', '5yG7ZAZafVaAlMTeBybKAL': 'Iggy Azalea'}",220645,54
1LeItUMezKA1HdCHxYICed,Say My Name (feat. Zyra),5SXT6dwhHX56Sos7KMcMF5,In Return,"{'21mKp7DqtSNHhCAU2ugvUw': 'ODESZA', '0DGAOR3KtqWwWSwDzhzqOa': 'Zyra'}",262956,66
59wlTaYOL5tDUgXnbBQ3my,A Moment Apart,3VzsvmhnUb9OZ59bq2aoNZ,A Moment Apart,{'21mKp7DqtSNHhCAU2ugvUw': 'ODESZA'},234244,66
1cEDPbmrlhoVK1h6BLwBYS,Loyal,4MRcN8PhMhBe84tcPLe2QJ,A Moment Apart (Deluxe Edition),{'21mKp7DqtSNHhCAU2ugvUw': 'ODESZA'},207826,57
